"Institutional sectors";"Not Consolidated or Consolidated";"Balance sheets and transactions";"Periods";"Assets/Total (million euros)";"Assets/Monetary gold and special drawing rights/Total (million euros)";"Assets/Monetary gold and special drawing rights/Monetary gold (million euros)";"Assets/Monetary gold and special drawing rights/Special drawing rights (SDRs) (million euros)";"Assets/Currency and deposits/Total (million euros)";"Assets/Currency and deposits/Currency (million euros)";"Assets/Currency and deposits/Transferable deposits (million euros)";"Assets/Currency and deposits/Savings deposits and other deposits/Total (million euros)";"Assets/Currency and deposits/Savings deposits and other deposits/Savings deposits (million euros)";"Assets/Currency and deposits/Savings deposits and other deposits/Other deposits (million euros)";"Assets/Debt securities/Total (million euros)";"Assets/Debt securities/Short-term securities (million euros)";"Assets/Debt securities/Long-term securities (million euros)";"Assets/Loans/Total (million euros)";"Assets/Loans/Short-term loans (million euros)";"Assets/Loans/Long-term loans (million euros)";"Assets/Equity and investment fund shares/Total (million euros)";"Assets/Equity and investment fund shares/Equity/Total (million euros)";"Assets/Equity and investment fund shares/Equity/Listed shares (million euros)";"Assets/Equity and investment fund shares/Equity/Unlisted shares (million euros)";"Assets/Equity and investment fund shares/Equity/Other equity (million euros)";"Assets/Equity and investment fund shares/Investment fund shares or units/Total (million euros)";"Assets/Equity and investment fund shares/Investment fund shares or units/Money market fund (MMF) shares or units  (million euros)";"Assets/Equity and investment fund shares/Investment fund shares or units/Non-MMF investment fund shares/units (million euros)";"Assets/Insurance and pension schemes/Total (million euros)";"Assets/Insurance and pension schemes/Non-life insurance technical reserves (million euros)";"Assets/Insurance and pension schemes/Life insurance and annuity entitlements (million euros)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Total (million euros)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Pension entitlements (mln euro)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Other claims/Total (mln euro)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Other claims/Claims on pension managers (mln euro)";"Assets/Insurance and pension schemes/Pension entitlements and claims/Other claims/Rights on non-pension entitlements (mln euro)";"Assets/Insurance and pension schemes/Provisions for calls under guarantees (million euros)";"Assets/Fin. derivatives, employee stock options/Total (million euros)";"Assets/Fin. derivatives, employee stock options/Financial derivatives/Total (million euros)";"Assets/Fin. derivatives, employee stock options/Financial derivatives/Options (million euros)";"Assets/Fin. derivatives, employee stock options/Financial derivatives/Forwards (million euros)";"Assets/Fin. derivatives, employee stock options/Employee stock options (million euros)";"Assets/Other accounts receivable/payable/Total (million euros)";"Assets/Other accounts receivable/payable/Trade credits and advances (million euros)";"Assets/Other accounts receivable/payable/Other receivable/payable (million euros)";"Liabilities/Totaal (million euros)";"Liabilities/Monetary gold and special drawing rights/Total (million euros)";"Liabilities/Monetary gold and special drawing rights/Monetary gold (million euros)";"Liabilities/Monetary gold and special drawing rights/Special drawing rights (SDRs) (million euros)";"Liabilities/Currency and deposits/Total (million euros)";"Liabilities/Currency and deposits/Currency (million euros)";"Liabilities/Currency and deposits/Transferable deposits (million euros)";"Liabilities/Currency and deposits/Savings deposits and other deposits/Total (million euros)";"Liabilities/Currency and deposits/Savings deposits and other deposits/Savings deposits (million euros)";"Liabilities/Currency and deposits/Savings deposits and other deposits/Other deposits (million euros)";"Liabilities/Debt securities/Total (million euros)";"Liabilities/Debt securities/Short-term securities (million euros)";"Liabilities/Debt securities/Long-term securities (million euros)";"Liabilities/Loans/Total (million euros)";"Liabilities/Loans/Short-term loans (million euros)";"Liabilities/Loans/Long-term loans (million euros)";"Liabilities/Equity and investment fund shares/Total (million euros)";"Liabilities/Equity and investment fund shares/Equity/Total (million euros)";"Liabilities/Equity and investment fund shares/Equity/Listed shares (million euros)";"Liabilities/Equity and investment fund shares/Equity/Unlisted shares (million euros)";"Liabilities/Equity and investment fund shares/Equity/Other equity (million euros)";"Liabilities/Equity and investment fund shares/Investment fund shares or units/Total (million euros)";"Liabilities/Equity and investment fund shares/Investment fund shares or units/Money market fund (MMF) shares or units (million euros)";"Liabilities/Equity and investment fund shares/Investment fund shares or units/Non-MMF investment fund shares/units (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Total (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Non-life insurance technical reserves (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Life insurance and annuity entitlements  (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Total (million euros)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Pension entitlements (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Other claims/Total (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Other claims/Claims on pension managers (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Pension entitlements and claims/Other claims/Rights on non-pension entitlements (mln euro)";"Liabilities/Insurance, pension and guarantee schemes/Provisions for calls under guarantees (million euros)";"Liabilities/Fin. derivatives, employee stock options/Total (million euros)";"Liabilities/Fin. derivatives, employee stock options/Financial derivatives/Total (million euros)";"Liabilities/Fin. derivatives, employee stock options/Financial derivatives/Options (million euros)";"Liabilities/Fin. derivatives, employee stock options/Financial derivatives/Forwards (million euros)";"Liabilities/Fin. derivatives, employee stock options/Employee stock (million euros)";"Liabilities/Other accounts receivable/payable/Total (million euros)";"Liabilities/Other accounts receivable/payable/Trade credits and advances (million euros)";"Liabilities/Other accounts receivable/payable/Other receivable/payable (million euros)";"Net worth (million euros)"
"The non-financial corporations sector";"Not consolidated";"Closing balance sheet";"2026 1st quarter*";4091196;;;;399255;9771;217636;171848;;171848;9955;4662;5293;1399086;576598;822488;1953820;1929133;26464;1862204;40465;24687;6605;18082;37788;26717;;11071;0;11071;11071;0;0;9652;9652;1879;7773;;281640;224205;57435;5750812;;;;;;;;;;186524;3547;182977;1816358;681066;1135292;3475014;3475014;808264;2492203;174547;;;;0;;;0;0;0;0;0;;6160;5550;266;5284;610;266756;194640;72116;-1659616
"The non-financial corporations sector";"Not consolidated";"Closing balance sheet";"2026 2nd quarter*";4122219;;;;414976;10357;233332;171287;;171287;9453;4491;4962;1392009;591148;800861;1967928;1941785;30843;1870140;40802;26143;6160;19983;39551;27402;;12149;0;12149;12149;0;0;9326;9326;1841;7485;;288976;231019;57957;6132408;;;;;;;;;;188105;5219;182886;1830535;704061;1126474;3834064;3834064;1140405;2517751;175908;;;;0;;;0;0;0;0;0;;6523;5896;268;5628;627;273181;200557;72624;-2010189
"Financial corporations";"Not consolidated";"Opening balance sheet";"2015";10202999;24903;19450;5453;709599;2308;224234;483057;;483057;1204575;41814;1162761;3432399;1109417;2322982;4036207;3154032;506070;2625956;22006;882175;40529;841646;24613;23801;;812;0;812;812;0;0;607368;607368;78203;529165;;163335;2367;160968;10171500;5769;;5769;1474503;54053;616938;803512;326844;476668;1399939;92958;1306981;1524122;723394;800728;3513435;2768694;390732;2069650;308312;744741;8609;736132;1445498;42167;147460;1255791;1241659;14132;11808;2324;80;583184;583028;77713;505315;156;225050;2630;222420;31499
"Financial corporations";"Not consolidated";"Opening balance sheet";"2016";10555385;25215;19213;6002;815669;2233;310795;502641;;502641;1234917;34984;1199933;3463935;1096921;2367014;4362618;3459003;514874;2918327;25802;903615;44889;858726;22159;21697;;462;0;462;462;0;0;484462;484462;58928;425534;;146410;2639;143771;10551910;6158;;6158;1601205;57244;715236;828725;333314;495411;1391672;81701;1309971;1593726;737802;855924;3748122;2988489;439537;2207539;341413;759633;9910;749723;1529288;42302;143259;1343643;1333193;10450;7704;2746;84;472785;472674;55720;416954;111;208954;2939;206015;3475
"Financial corporations";"Not consolidated";"Opening balance sheet";"2017";11318041;27383;21662;5721;893536;1951;345228;546357;;546357;1306492;44645;1261847;3557664;1086603;2471061;4859619;3860804;601595;3218794;40415;998815;45449;953366;15759;15297;;462;0;462;462;0;0;502609;502609;67537;435072;;154979;2303;152676;11372982;6172;;6172;1727383;59483;763917;903983;339431;564552;1425497;90486;1335011;1652330;738671;913659;4209446;3373204;565413;2454633;353158;836242;7580;828662;1663709;40621;142467;1480534;1467764;12770;8789;3981;87;475933;475839;65368;410471;94;212512;2740;209772;-54941
"Financial corporations";"Not consolidated";"Opening balance sheet";"2018";11422280;26626;21305;5321;935937;2074;358031;575832;;575832;1302872;48090;1254782;3500687;1041103;2459584;5090518;4029662;644236;3345913;39513;1060856;51950;1008906;12508;12108;;400;0;400;400;0;0;404143;404143;68534;335609;;148989;2204;146785;11439472;5756;;5756;1730702;61827;781951;886924;343355;543569;1322167;86417;1235750;1739058;840634;898424;4398232;3503082;615367;2642252;245463;895150;6427;888723;1642390;36166;133158;1472974;1457112;15862;12389;3473;92;374708;374620;65926;308694;88;226459;2778;223681;-17192
"Financial corporations";"Not consolidated";"Opening balance sheet";"2019";11057680;27777;22069;5708;906864;2281;334552;570031;;570031;1317451;42436;1275015;3506868;969786;2537082;4794961;3753136;588517;3116067;48552;1041825;53937;987888;10935;10535;;400;0;400;400;0;0;369812;369812;82357;287455;;123012;2118;120894;11086083;5895;;5895;1718075;64985;782794;870296;351410;518886;1350399;90374;1260025;1679891;788426;891465;4152664;3285698;513581;2543966;228151;866966;6022;860944;1681222;36654;120961;1523516;1508962;14554;9973;4581;91;331016;330945;75693;255252;71;166921;2568;164353;-28403
"Financial corporations";"Not consolidated";"Opening balance sheet";"2020";11759863;32828;26733;6095;875254;2091;299590;573573;;573573;1386450;46542;1339908;3447519;1016661;2430858;5362159;4186658;744406;3394872;47380;1175501;55526;1119975;11200;10800;;400;0;400;400;0;0;505788;505788;84727;421061;;138665;2101;136564;11806633;5989;;5989;1683136;70029;740040;873067;363403;509664;1425368;87201;1338167;1572118;797986;774132;4590836;3601829;736336;2646414;219079;989007;5705;983302;1940264;38740;133080;1768346;1752272;16074;10432;5642;98;430734;430680;79666;351014;54;158188;2146;156042;-46770
"Financial corporations";"Not consolidated";"Opening balance sheet";"2021";11914896;35986;30177;5809;1082936;1773;405982;675181;;675181;1431549;80808;1350741;3343040;942281;2400759;5284451;4043275;829144;3165868;48263;1241176;71899;1169277;11795;11395;;400;0;400;400;0;0;599692;599692;106416;493276;;125447;1037;124410;12033919;5726;;5726;1974088;77846;952431;943811;386801;557010;1411265;59959;1351306;1436044;749758;686286;4437291;3401311;705195;2494865;201251;1035980;6187;1029793;2145139;40896;128863;1975288;1963705;11583;9471;2112;92;472431;472388;98639;373749;43;151935;2114;149821;-119023
"Financial corporations";"Not consolidated";"Opening balance sheet";"2022";12185390;48619;31692;16927;1147671;1629;450029;696013;;696013;1497397;77299;1420098;3512520;936840;2575680;5347719;4057601;964137;3019818;73646;1290118;67412;1222706;10831;10431;;400;0;400;400;0;0;494105;494105;109544;384561;;126528;1093;125435;12138871;16353;;16353;2165262;83785;1057927;1023550;400405;623145;1448731;61613;1387118;1394241;634201;760040;4483465;3422055;741194;2473975;206886;1061410;3054;1058356;2045217;40487;120536;1884098;1866507;17591;14595;2996;96;430962;430918;106204;324714;44;154640;2105;152535;46519
"Financial corporations";"Not consolidated";"Opening balance sheet";"2023";11804680;50815;33594;17221;1242930;1951;473113;767866;;767866;1221498;60229;1161269;3608533;1006624;2601909;4797490;3769239;836416;2844198;88625;1028251;67053;961198;9293;8893;;400;0;400;400;0;0;726848;726848;135550;591298;;147273;999;146274;11660723;16620;;16620;2178131;85303;1106591;986237;422493;563744;1319809;73883;1245926;1356114;612258;743856;4197820;3416569;627514;2622867;166188;781251;1559;779692;1631258;39377;98598;1493167;1479710;13457;13457;0;116;783452;783400;133566;649834;52;177519;1939;175580;143957
"Financial corporations";"Not consolidated";"Opening balance sheet";"2024";11680473;54099;36780;17319;1102026;1974;389661;710391;;710391;1291193;65342;1225851;3559724;988208;2571516;4901247;3824969;869402;2863603;91964;1076278;95164;981114;9460;9060;;400;0;400;400;0;0;608122;608122;148918;459204;;154602;1162;153440;11549603;16177;;16177;2044326;84373;928221;1031732;449919;581813;1350479;86191;1264288;1305125;561601;743524;4214866;3401670;675126;2548373;178171;813196;1055;812141;1772668;41811;99741;1630965;1618245;12720;12720;0;151;652189;652143;147593;504550;46;193773;2143;191630;130870
"Financial corporations";"Not consolidated";"Opening balance sheet";"2025*";12040893;66711;49447;17264;1108815;2616;387238;718961;;718961;1375479;67556;1307923;3655175;1021747;2633428;5077924;3958549;1007601;2846717;104231;1119375;69834;1049541;9302;8902;;400;0;400;400;0;0;591033;591033;156879;434154;;156454;1124;155330;11906680;16668;;16668;2088176;86890;923514;1077772;478461;599311;1392921;92498;1300423;1300457;545157;755300;4406304;3517940;709650;2617369;190921;888364;1680;886684;1879091;42254;99793;1736853;1725283;11570;11570;0;191;626608;626561;153977;472584;47;196455;2512;193943;134213
"Financial corporations";"Not consolidated";"Opening balance sheet";"2026 1st quarter*";12193057;88421;72250;16171;1173479;2992;362239;808248;;808248;1358062;64066;1293996;3760214;1056024;2704190;5024651;3969659;1014389;2850087;105183;1054992;70335;984657;8477;8077;;400;0;400;400;0;0;605527;605527;190794;414733;;174226;1181;173045;11968312;15473;;15473;2162122;88604;865246;1208272;513139;695133;1424365;87222;1337143;1311911;560686;751225;4453109;3601773;812632;2587468;201673;851336;2912;848424;1694700;42929;95789;1555771;1543609;12162;12162;0;211;687395;687340;180298;507042;55;219237;2439;216798;224745
"Financial corporations";"Not consolidated";"Opening balance sheet";"2026 2nd quarter*";12414095;94996;78640;16356;1265833;2787;406941;856105;;856105;1408050;82199;1325851;3804281;1099051;2705230;4970289;3907938;963277;2837762;106899;1062351;80801;981550;8806;8406;;400;0;400;400;0;0;646710;646710;231044;415666;;215130;1218;213912;12304999;15683;;15683;2254278;87232;924004;1243042;520943;722099;1449870;121137;1328733;1321990;572001;749989;4444220;3591221;747454;2637608;206159;852999;3171;849828;1839826;44981;94148;1700481;1689010;11471;11471;0;216;717438;717383;213092;504291;55;261694;2352;259342;109096
"Financial corporations";"Not consolidated";"Financial transactions";"2015";299933;184;0;184;84224;-75;82423;1876;;1876;42631;-7977;50608;-19045;-36817;17772;193632;207968;-28313;234524;1757;-14336;3677;-18013;-2393;-2463;;70;0;70;70;0;0;18333;18333;-6817;25150;;-17633;279;-17912;281780;0;;0;98005;3191;84639;10175;6463;3712;-26005;-15650;-10355;44927;361;44566;167152;165543;83962;61889;19692;1609;1301;308;19675;-1088;-6036;26795;25973;822;400;422;4;-4207;-4195;-4195;;-12;-17767;312;-18079;18153
"Financial corporations";"Not consolidated";"Financial transactions";"2016";469155;-287;0;-287;78191;-282;35795;42678;;42678;41759;9437;32322;39044;-24715;63759;299784;274136;33657;228277;12202;25648;412;25236;-7310;-7429;;119;0;119;119;0;0;10534;10534;14421;-3887;;7440;-336;7776;456980;5;;5;123924;2239;90460;31225;6857;24368;21827;9014;12813;12822;-2017;14839;262999;238149;51301;219764;-32916;24850;-2330;27180;16016;-2542;-8481;27036;25338;1698;463;1235;3;15730;15738;15738;;-8;3657;-199;3856;12175
"Financial corporations";"Not consolidated";"Financial transactions";"2017";260511;-6;0;-6;64850;123;16185;48542;;48542;34674;5686;28988;44587;-7161;51748;128253;98074;-1750;102547;-2723;30179;7168;23011;-2922;-2929;;7;0;7;7;0;0;-4145;-4145;17020;-21165;;-4780;-99;-4681;251794;5;;5;40459;2344;36299;1816;3948;-2132;-34670;2469;-37139;124830;128498;-3668;76149;46525;16217;102337;-72029;29624;-1153;30777;12604;-3711;-7602;23912;24135;-223;285;-508;5;16177;16178;16178;;-1;16240;48;16192;8717
"Financial corporations";"Not consolidated";"Financial transactions";"2018";-363602;269;0;269;-35396;207;-24180;-11423;;-11423;21373;-6077;27450;-15687;-81787;66100;-355613;-345866;-7123;-345887;7144;-9747;1763;-11510;-1772;-1785;;13;0;13;13;0;0;48912;48912;34436;14476;;-25688;-86;-25602;-382895;6;;6;-23541;3158;-4323;-22376;8038;-30414;40055;1301;38754;-80476;-67859;-12617;-307430;-305178;-17080;-188749;-99349;-2252;-405;-1847;17960;292;-7060;24729;23498;1231;123;1108;-1;30769;30774;30774;;-5;-60238;-210;-60028;19293
"Financial corporations";"Not consolidated";"Financial transactions";"2019";17667;283;0;283;-34736;-190;-34222;-324;;-324;26458;4845;21613;-84079;39944;-124023;34198;44848;15045;32179;-2376;-10650;6608;-17258;-732;-811;;79;0;79;79;0;0;62047;62047;65855;-3808;;14228;-17;14245;10963;5;;5;-41501;5044;-46272;-273;11986;-12259;15985;-5310;21295;-115191;4128;-119319;67157;79360;90026;38826;-49492;-12203;1875;-14078;24636;1007;-6427;30049;28877;1172;111;1061;7;68995;69006;69006;;-11;-9123;-422;-8701;6704
"Financial corporations";"Not consolidated";"Financial transactions";"2020";219889;-31;0;-31;259031;-318;145497;113852;;113852;27160;34360;-7200;-49675;-53033;3358;-72120;-118759;29590;-151829;3480;46639;17391;29248;-22;-46;;24;0;24;24;0;0;66703;66703;82350;-15647;;-11157;-1064;-10093;217162;5;;5;311726;7817;223951;79958;23406;56552;-17089;-22876;5787;-89861;-29542;-60319;-86326;-114111;18549;-101421;-31239;27785;482;27303;23752;2040;-4855;26573;29647;-3074;456;-3530;-6;80216;80224;80224;;-8;-5261;-32;-5229;2727
"Financial corporations";"Not consolidated";"Financial transactions";"2021";55818;10592;0;10592;52943;-144;42748;10339;;10339;102364;-3886;106250;98174;-21992;120166;-268084;-107138;-15134;-97562;5558;-160946;-5579;-155367;-545;-568;;23;0;23;23;0;0;60859;60859;51974;8885;;-485;56;-541;29912;10078;;10078;170527;5939;93407;71181;13584;57597;29909;-2980;32889;-77887;-115691;37804;-172543;-36083;78134;-111808;-2409;-136460;-3133;-133327;17304;-9;-6151;23460;22459;1001;117;884;4;50445;50441;50441;;4;2079;-9;2088;25906
"Financial corporations";"Not consolidated";"Financial transactions";"2022";329872;101;0;101;87524;322;20994;66208;;66208;-38402;-17261;-21141;70123;55163;14960;-291245;-119921;-46436;-88284;14799;-171324;-815;-170509;-191;-271;;80;0;80;80;0;0;484089;484089;437765;46324;;17873;-96;17969;284310;77;;77;2370;1518;42469;-41617;22102;-63719;827;10133;-9306;-53535;-31166;-22369;-141872;21565;1634;22252;-2321;-163437;-1490;-161947;23446;302;-4070;27194;30136;-2942;54;-2996;20;432275;432273;432273;;2;20722;-160;20882;45562
"Financial corporations";"Not consolidated";"Financial transactions";"2023";-88273;607;0;607;-135232;23;-82112;-53143;;-53143;27618;4379;23239;-18011;-13189;-4822;-272030;-288861;-45193;-248617;4949;16831;27882;-11051;-64;-165;;101;0;101;101;0;0;303082;303082;314859;-11777;;5757;166;5591;-125283;39;;39;-125486;-930;-173007;48451;27441;21010;-8255;11953;-20208;-68163;-58633;-9530;-282837;-275102;-33621;-255573;14092;-7735;-526;-7209;24860;2298;-4103;26630;26581;49;49;0;35;319348;319343;319343;;5;15211;208;15003;37010
"Financial corporations";"Not consolidated";"Financial transactions";"2024";353230;-575;0;-575;-1560;642;-2293;91;;91;85233;2835;82398;68428;9892;58536;-126534;-72708;-5773;-75078;8143;-53826;-28822;-25004;110;-335;;445;0;445;445;0;0;326750;326750;312730;14020;;1378;-36;1414;337049;-5;;-5;26294;2517;-15613;39390;28497;10893;12957;-2989;15946;-12242;-18239;5997;-30096;-21048;-11720;3504;-12832;-9048;605;-9653;27123;369;-4585;31299;31293;6;6;0;40;311402;311397;311397;;5;1616;357;1259;16181
"Financial corporations";"Not consolidated";"Financial transactions";"2025*";699194;124;0;124;91295;376;-21835;112754;;112754;30230;-3454;33684;157892;59282;98610;-108483;-50276;-42815;-16725;9264;-58207;617;-58824;-192;-384;;192;0;192;192;0;0;512611;512611;503906;8705;;15717;61;15656;675627;-7;;-7;109970;1714;-37013;145269;34783;110486;62566;494;62072;36155;22230;13925;-80307;-32915;-3055;-32259;2399;-47392;1232;-48624;30835;1359;-4396;33852;33835;17;17;0;20;494213;494209;494209;;4;22202;-69;22271;23567
"Financial corporations";"Not consolidated";"Financial transactions";"2026 1st quarter*";374699;-40;0;-40;89645;-205;45255;44595;;44595;60861;18223;42638;37930;40821;-2891;2215;-1560;-17566;15118;888;3775;9708;-5933;302;262;;40;0;40;40;0;0;143047;143047;145255;-2208;;40739;37;40702;484442;-7;;-7;87030;-1372;56334;32068;7790;24278;37059;32318;4741;9134;13123;-3989;47500;45852;23966;24374;-2488;1648;275;1373;124132;2002;-830;122955;122951;4;4;0;5;137501;137501;137501;;0;42093;-90;42183;-109743
"Financial corporations";"Not consolidated";"Financial transactions";"2026 2nd quarter*";2462;117;0;117;-33330;-87;-45744;12501;;12501;4395;14320;-9925;27354;39500;-12146;-52023;-36622;-26352;-16613;6343;-15401;78;-15479;-712;-752;;40;0;40;40;0;0;65594;65594;61709;3885;;-8933;260;-9193;8062;3;;3;-2001;854;-32059;29204;12942;16262;-1864;7610;-9474;-44638;-9743;-34895;-17163;-14336;-2320;-12447;431;-2827;-12;-2815;11729;-84;-1308;13116;13112;4;4;0;5;54694;54694;54694;;0;7302;136;7166;-5600
"Financial corporations";"Not consolidated";"Other changes";"2015";52453;128;-237;365;21846;0;4138;17708;;17708;-12289;1147;-13436;50581;24321;26260;132779;97003;37117;57847;2039;35776;683;35093;-61;359;;-420;0;-420;-420;0;0;-141239;-141239;-12458;-128781;;708;-7;715;98630;389;;389;28697;0;13659;15038;7;15031;17738;4393;13345;24677;14047;10630;67535;54252;-35157;76000;13409;13283;0;13283;64115;1223;1835;61057;65561;-4504;-4504;0;0;-106192;-106159;-17798;-88361;-33;1671;-3;1674;-46177
"Financial corporations";"Not consolidated";"Other changes";"2016";293501;2455;2449;6;-324;0;-1362;1038;;1038;29816;224;29592;54685;14397;40288;197217;127665;53064;72190;2411;69552;148;69404;910;1029;;-119;0;-119;-119;0;0;7613;7613;-5812;13425;;1129;0;1129;364092;9;;9;2254;0;-41779;44033;-740;44773;11998;-229;12227;45782;2886;42896;198325;146566;74575;27330;44661;51759;0;51759;118405;861;7689;109855;109233;622;622;0;0;-12582;-12573;-6090;-6483;-9;-99;0;-99;-70591
"Financial corporations";"Not consolidated";"Other changes";"2017";-156272;-751;-357;-394;-22449;0;-3382;-19067;;-19067;-38294;-2241;-36053;-101564;-38339;-63225;102646;70784;44391;24572;1821;31862;-667;32529;-329;-260;;-69;0;-69;-69;0;0;-94321;-94321;-16023;-78298;;-1210;0;-1210;-185304;-421;;-421;-37140;0;-18265;-18875;-24;-18851;-68660;-6538;-62122;-38102;-26535;-11567;112637;83353;33737;85282;-35666;29284;0;29284;-33923;-744;-1707;-31472;-34787;3315;3315;0;0;-117402;-117397;-15620;-101777;-5;-2293;-10;-2283;29032
"Financial corporations";"Not consolidated";"Other changes";"2018";-998;882;764;118;6323;0;701;5622;;5622;-6794;423;-7217;21868;10470;11398;60056;69340;-48596;116041;1895;-9284;224;-9508;199;212;;-13;0;-13;-13;0;0;-83243;-83243;-20613;-62630;;-289;0;-289;29506;133;;133;10914;0;5166;5748;17;5731;-11823;2656;-14479;21309;15651;5658;61862;87794;-84706;90463;82037;-25932;0;-25932;20872;196;-5137;25813;28352;-2539;-2539;0;0;-74461;-74449;-21007;-53442;-12;700;0;700;-30504
"Financial corporations";"Not consolidated";"Other changes";"2019";684516;4768;4664;104;3126;0;-740;3866;;3866;42541;-739;43280;24730;6931;17799;533000;388674;140844;246626;1204;144326;-5019;149345;997;1076;;-79;0;-79;-79;0;0;73929;73929;-63485;137414;;1425;0;1425;709587;89;;89;6562;0;3518;3044;7;3037;58984;2137;56847;7418;5432;1986;371015;236771;132729;63622;40420;134244;-2192;136436;234406;1079;18546;214781;214433;348;348;0;0;30723;30729;-65033;95762;-6;390;0;390;-25071
"Financial corporations";"Not consolidated";"Other changes";"2020";-64856;3189;3444;-255;-51349;0;-39105;-12244;;-12244;17939;-94;18033;-54804;-21347;-33457;-5588;-24624;55148;-77175;-2597;19036;-1018;20054;617;641;;-24;0;-24;-24;0;0;27201;27201;-60661;87862;;-2061;0;-2061;10124;-268;;-268;-20774;0;-11560;-9214;-8;-9206;2986;-4366;7352;-46213;-18686;-27527;-67219;-86407;-49690;-50128;13411;19188;0;19188;181123;116;638;180369;181786;-1417;-1417;0;0;-38519;-38516;-61251;22735;-3;-992;0;-992;-74980
"Financial corporations";"Not consolidated";"Other changes";"2021";214676;2041;1515;526;11792;0;1299;10493;;10493;-36516;377;-36893;71306;16551;54755;331352;121464;150127;-48488;19825;209888;1092;208796;-419;-396;;-23;0;-23;-23;0;0;-166446;-166446;-48846;-117600;;1566;0;1566;75040;549;;549;20647;0;12089;8558;20;8538;7557;4634;2923;36084;134;35950;218717;56827;-42135;90918;8044;161890;0;161890;-117226;-400;-2176;-114650;-119657;5007;5007;0;0;-91914;-91911;-42876;-49035;-3;626;0;626;139636
"Financial corporations";"Not consolidated";"Other changes";"2022";-710582;2095;1902;193;7735;0;2090;5645;;5645;-237497;191;-237688;25890;14621;11269;-258984;-168441;-81285;-87336;180;-90543;456;-90999;-1347;-1267;;-80;0;-80;-80;0;0;-251346;-251346;-411759;160413;;2872;2;2870;-762458;190;;190;10499;0;6195;4304;-14;4318;-129749;2137;-131886;15408;9223;6185;-143773;-27051;-115314;126640;-38377;-116722;-5;-116717;-437405;-1412;-17868;-418125;-416933;-1192;-1192;0;0;-79785;-79791;-404911;325120;6;2157;-6;2163;51876
"Financial corporations";"Not consolidated";"Other changes";"2023";-35934;2677;3186;-509;-5672;0;-1340;-4332;;-4332;42077;734;41343;-30798;-5227;-25571;375787;344591;78179;268022;-1610;31196;229;30967;231;332;;-101;0;-101;-101;0;0;-421808;-421808;-301491;-120317;;1572;-3;1575;14163;-482;;-482;-8319;0;-5363;-2956;-15;-2941;38925;355;38570;17174;7976;9198;299883;260203;81233;181079;-2109;39680;22;39658;116550;136;5246;111168;111954;-786;-786;0;0;-450611;-450600;-305316;-145284;-11;1043;-4;1047;-50097
"Financial corporations";"Not consolidated";"Other changes";"2024";7190;13187;12667;520;8349;0;-130;8479;;8479;-947;-621;-326;27023;23647;3376;303211;206288;143972;58192;4124;96923;3492;93431;-268;177;;-445;0;-445;-445;0;0;-343839;-343839;-304769;-39070;;474;-2;476;20028;496;;496;17556;0;10906;6650;45;6605;29485;9296;20189;7574;1795;5779;221534;137318;46244;65492;25582;84216;20;84196;79300;74;4637;74589;75745;-1156;-1156;0;0;-336983;-336979;-305013;-31966;-4;1066;12;1054;-12838
"Financial corporations";"Not consolidated";"Other changes";"2025*";-547030;21586;22803;-1217;-26631;0;-3164;-23467;;-23467;-47647;-36;-47611;-52853;-25005;-27848;55210;61386;49603;20095;-8312;-6176;-116;-6060;-633;-441;;-192;0;-192;-192;0;0;-498117;-498117;-469991;-28126;;2055;-4;2059;-613995;-1188;;-1188;-36024;0;-21255;-14769;-105;-14664;-31122;-5770;-25352;-24701;-6701;-18000;127112;116748;106037;2358;8353;10364;0;10364;-215226;-684;392;-214934;-215509;575;575;0;0;-433426;-433430;-467888;34458;4;580;-4;584;66965
"Financial corporations";"Not consolidated";"Other changes";"2026 1st quarter*";-153661;6615;6390;225;2709;0;-553;3262;;3262;-10873;-90;-10783;6137;2206;3931;-56577;-60161;-33546;-27443;828;3584;758;2826;27;67;;-40;0;-40;-40;0;0;-101864;-101864;-105005;3141;;165;0;165;-147755;217;;217;5126;0;2424;2702;14;2688;-11554;1597;-13151;945;-1808;2753;-56389;-56404;-89144;25766;6974;15;-16;31;20994;50;-811;21755;22450;-695;-695;0;0;-107458;-107458;-104707;-2751;0;364;3;361;-5906
